Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Days to Deliver,Delivery Company,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales per Unit,Profit per Unit,Delivery Efficiency,Year,Month,Profit Margin,Adj Close
Walmart,1185732,4/9/2022,Southeast,Florida,Miami,Sprite,18,FedEx,0.35,7250,2538,634,0.25,0.350068966,0.087448276,141,2022,4,24.98029945,55.48770435
Walmart,1185732,4/9/2022,Southeast,Florida,Miami,Fanta,15,UPS,0.4,6500,2600,780,0.3,0.4,0.12,173.3333333,2022,4,30,55.71907689
Walmart,1185732,4/9/2022,Southeast,Florida,Miami,Powerade,33,UPS,0.55,6750,3713,1299,0.35,0.550074074,0.192444444,112.5151515,2022,4,34.98518718,55.95044943
Walmart,1185732,4/9/2022,Southeast,Florida,Miami,Dasani Water,58,UPS,0.45,8000,3600,1800,0.5,0.45,0.225,62.06896552,2022,4,50,56.18182197
Walmart,1185732,4/9/2022,Southeast,Florida,Orlando,Coca-Cola,20,USPS,0.45,8250,3713,1671,0.45,0.450060606,0.202545455,185.65,2022,4,45.00403986,55.02495927
Walmart,1185732,4/9/2022,Southeast,Florida,Orlando,Diet Coke,57,UPS,0.45,5250,2363,827,0.35,0.450095238,0.15752381,41.45614035,2022,4,34.99788405,55.25633181
Walmart,1185732,4/9/2022,Southeast,Florida,Orlando,Sprite,17,USPS,0.35,5250,1838,459,0.25,0.350095238,0.087428571,108.1176471,2022,4,24.97279652,55.48770435
Walmart,1185732,4/9/2022,Southeast,Florida,Orlando,Fanta,49,USPS,0.4,4500,1800,540,0.3,0.4,0.12,36.73469388,2022,4,30,55.71907689
Walmart,1185732,4/9/2022,Southeast,Florida,Orlando,Powerade,17,UPS,0.55,4750,2613,914,0.35,0.550105263,0.192421053,153.7058824,2022,4,34.9789514,55.95044943
Walmart,1185732,4/9/2022,Southeast,Florida,Orlando,Dasani Water,33,DHL,0.45,6000,2700,1350,0.5,0.45,0.225,81.81818182,2022,4,50,56.18182197
Walmart,1185732,4/9/2022,Midwest,South Dakota,Sioux Falls,Coca-Cola,57,FedEx,0.3,4500,1350,473,0.35,0.3,0.105111111,23.68421053,2022,4,35.03703704,55.57288143
Walmart,1185732,4/9/2022,Midwest,South Dakota,Sioux Falls,Diet Coke,54,UPS,0.3,1500,450,135,0.3,0.3,0.09,8.333333333,2022,4,30,56.35217612
Walmart,1185732,4/9/2022,Midwest,South Dakota,Sioux Falls,Sprite,34,UPS,0.2,1500,300,90,0.3,0.2,0.06,8.823529412,2022,4,30,57.13147082
Walmart,1185732,4/9/2022,Midwest,South Dakota,Sioux Falls,Fanta,25,DHL,0.25,750,188,56,0.3,0.250666667,0.074666667,7.52,2022,4,29.78723404,57.91076551
Walmart,1185732,4/9/2022,Midwest,South Dakota,Sioux Falls,Powerade,41,UPS,0.6,1000,600,210,0.35,0.6,0.21,14.63414634,2022,4,35,58.69006021
Walmart,1185732,4/9/2022,Midwest,South Dakota,Sioux Falls,Dasani Water,48,UPS,0.5,2250,1125,450,0.4,0.5,0.2,23.4375,2022,4,40,59.4693549
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Coca-Cola,43,DHL,0.3,7250,2175,870,0.4,0.3,0.12,50.58139535,2022,4,40,55.89375796
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Diet Coke,40,USPS,0.3,4250,1275,446,0.35,0.3,0.104941176,31.875,2022,4,34.98039216,56.71369771
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Sprite,29,DHL,0.2,4250,850,340,0.4,0.2,0.08,29.31034483,2022,4,40,57.53363746
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Fanta,22,DHL,0.25,3500,875,350,0.4,0.25,0.1,39.77272727,2022,4,40,58.35357721
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Powerade,50,USPS,0.45,3750,1688,591,0.35,0.450133333,0.1576,33.76,2022,4,35.01184834,59.17351695
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Dasani Water,25,UPS,0.35,5250,1838,919,0.5,0.350095238,0.175047619,73.52,2022,4,50,59.9934567
Walmart,1185732,4/10/2022,Midwest,Wisconsin,Milwaukee,Coca-Cola,53,UPS,0.25,5000,1250,500,0.4,0.25,0.1,23.58490566,2022,4,40,55.85341808
Walmart,1185732,4/10/2022,Midwest,Wisconsin,Milwaukee,Diet Coke,22,UPS,0.25,2000,500,200,0.4,0.25,0.1,22.72727273,2022,4,40,56.63301795
Walmart,1185732,4/10/2022,Midwest,Wisconsin,Milwaukee,Sprite,42,USPS,0.15,2000,300,105,0.35,0.15,0.0525,7.142857143,2022,4,35,57.41261782
Walmart,1185732,4/10/2022,Midwest,Wisconsin,Milwaukee,Fanta,39,UPS,0.2,1250,250,88,0.35,0.2,0.0704,6.41025641,2022,4,35.2,58.19221769
Walmart,1185732,4/10/2022,Midwest,Wisconsin,Milwaukee,Powerade,15,UPS,0.65,1500,975,293,0.3,0.65,0.195333333,65,2022,4,30.05128205,58.97181756
Walmart,1185732,4/10/2022,Midwest,Wisconsin,Milwaukee,Dasani Water,49,FedEx,0.5,2750,1375,550,0.4,0.5,0.2,28.06122449,2022,4,40,59.75141743
Walmart,1185732,4/11/2022,Northeast,New York,New York,Coca-Cola,56,FedEx,0.5,12000,6000,3000,0.5,0.5,0.25,107.1428571,2022,4,50,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,New York,Diet Coke,24,DHL,0.5,9000,4500,1350,0.3,0.5,0.15,187.5,2022,4,30,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,New York,Sprite,29,FedEx,0.4,9000,3600,1260,0.35,0.4,0.14,124.137931,2022,4,35,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,New York,Fanta,38,USPS,0.45,8250,3713,1299,0.35,0.450060606,0.157454545,97.71052632,2022,4,34.98518718,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,New York,Powerade,16,FedEx,0.6,8250,4950,1485,0.3,0.6,0.18,309.375,2022,4,30,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,New York,Dasani Water,32,DHL,0.5,9500,4750,1188,0.25,0.5,0.125052632,148.4375,2022,4,25.01052632,60.06040192
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,33,USPS,0.4,3750,1500,600,0.4,0.4,0.16,45.45454545,2022,4,40,60.06040192
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Diet Coke,53,DHL,0.35,750,263,92,0.35,0.350666667,0.122666667,4.962264151,2022,4,34.98098859,60.06040192
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Sprite,39,DHL,0.25,750,188,66,0.35,0.250666667,0.088,4.820512821,2022,4,35.10638298,60.06040192
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Fanta,41,DHL,0.3,0,0,0,0.4,0.351333333,0.122,0,2022,4,34.80982866,60.06040192
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Powerade,25,FedEx,0.45,250,113,39,0.35,0.452,0.156,4.52,2022,4,34.51327434,60.06040192
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Dasani Water,37,UPS,0.35,1500,525,263,0.5,0.35,0.175333333,14.18918919,2022,4,50.0952381,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,Albany,Coca-Cola,41,DHL,0.4,8000,3200,1600,0.5,0.4,0.2,78.04878049,2022,4,50,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,Albany,Diet Coke,47,DHL,0.4,5000,2000,600,0.3,0.4,0.12,42.55319149,2022,4,30,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,Albany,Sprite,34,DHL,0.3,5000,1500,525,0.35,0.3,0.105,44.11764706,2022,4,35,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,Albany,Fanta,19,FedEx,0.35,4250,1488,521,0.35,0.350117647,0.122588235,78.31578947,2022,4,35.01344086,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,Albany,Powerade,16,USPS,0.5,4250,2125,638,0.3,0.5,0.150117647,132.8125,2022,4,30.02352941,60.06040192
Walmart,1185732,4/11/2022,Northeast,New York,Albany,Dasani Water,33,FedEx,0.4,5500,2200,550,0.25,0.4,0.1,66.66666667,2022,4,25,60.06040192
Walmart,1185732,4/11/2022,Midwest,Missouri,St. Louis,Coca-Cola,36,DHL,0.3,6250,1875,750,0.4,0.3,0.12,52.08333333,2022,4,40,60.06040192
Walmart,1185732,4/11/2022,Midwest,Missouri,St. Louis,Diet Coke,38,DHL,0.25,3250,813,284,0.35,0.250153846,0.087384615,21.39473684,2022,4,34.93234932,60.06040192
Walmart,1185732,4/11/2022,Midwest,Missouri,St. Louis,Sprite,56,UPS,0.15,3250,488,171,0.35,0.150153846,0.052615385,8.714285714,2022,4,35.04098361,60.06040192
Walmart,1185732,4/11/2022,Midwest,Missouri,St. Louis,Fanta,41,DHL,0.2,2500,500,200,0.4,0.2,0.08,12.19512195,2022,4,40,60.06040192
Walmart,1185732,4/11/2022,Midwest,Missouri,St. Louis,Powerade,26,DHL,0.35,2750,963,337,0.35,0.350181818,0.122545455,37.03846154,2022,4,34.99480789,60.06040192
Walmart,1185732,4/11/2022,Midwest,Missouri,St. Louis,Dasani Water,51,UPS,0.25,4000,1000,500,0.5,0.25,0.125,19.60784314,2022,4,50,60.06040192
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Coca-Cola,48,FedEx,0.45,5250,2363,1063,0.45,0.450095238,0.20247619,49.22916667,2022,4,44.98518832,60.06040192
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Diet Coke,37,USPS,0.45,2250,1013,456,0.45,0.450222222,0.202666667,27.37837838,2022,4,45.0148075,60.06040192
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Sprite,25,UPS,0.35,2250,788,276,0.35,0.350222222,0.122666667,31.52,2022,4,35.02538071,60.06040192
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Fanta,41,DHL,0.4,1500,600,210,0.35,0.4,0.14,14.63414634,2022,4,35,60.06040192
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Powerade,38,DHL,0.55,1500,825,289,0.35,0.55,0.192666667,21.71052632,2022,4,35.03030303,60.06040192
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Dasani Water,18,FedEx,0.45,3000,1350,540,0.4,0.45,0.18,75,2022,4,40,60.06040192
Walmart,1185732,4/12/2022,Midwest,Kansas,Wichita,Coca-Cola,36,FedEx,0.4,4500,1800,630,0.35,0.4,0.14,50,2022,4,35,60.7663269
Walmart,1185732,4/12/2022,Midwest,Kansas,Wichita,Diet Coke,27,DHL,0.4,1500,600,180,0.3,0.4,0.12,22.22222222,2022,4,30,60.7663269
Walmart,1185732,4/12/2022,Midwest,Kansas,Wichita,Sprite,44,FedEx,0.3,1500,450,135,0.3,0.3,0.09,10.22727273,2022,4,30,60.7663269
Walmart,1185732,4/12/2022,Midwest,Kansas,Wichita,Fanta,54,DHL,0.35,750,263,79,0.3,0.350666667,0.105333333,4.87037037,2022,4,30.03802281,60.7663269
Walmart,1185732,4/12/2022,Midwest,Kansas,Wichita,Powerade,28,UPS,0.6,1000,600,210,0.35,0.6,0.21,21.42857143,2022,4,35,60.7663269
Walmart,1185732,4/12/2022,Midwest,Kansas,Wichita,Dasani Water,54,UPS,0.5,2250,1125,450,0.4,0.5,0.2,20.83333333,2022,4,40,60.7663269
Walmart,1185732,4/13/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,46,FedEx,0.4,4000,1600,560,0.35,0.4,0.14,34.7826087,2022,4,35,60.92634583
Walmart,1185732,4/13/2022,Midwest,Minnesota,Minneapolis,Diet Coke,44,USPS,0.4,1000,400,120,0.3,0.4,0.12,9.090909091,2022,4,30,60.92634583
Walmart,1185732,4/13/2022,Midwest,Minnesota,Minneapolis,Sprite,29,DHL,0.3,1000,300,90,0.3,0.3,0.09,10.34482759,2022,4,30,60.92634583
Walmart,1185732,4/13/2022,Midwest,Minnesota,Minneapolis,Fanta,52,UPS,0.35,250,88,31,0.35,0.352,0.124,1.692307692,2022,4,35.22727273,60.92634583
Walmart,1185732,4/13/2022,Midwest,Minnesota,Minneapolis,Powerade,32,UPS,0.5,500,250,75,0.3,0.5,0.15,7.8125,2022,4,30,60.92634583
Walmart,1185732,4/13/2022,Midwest,Minnesota,Minneapolis,Dasani Water,18,DHL,0.4,1750,700,315,0.45,0.4,0.18,38.88888889,2022,4,45,60.92634583
Walmart,1185732,4/14/2022,Northeast,Maryland,Baltimore,Coca-Cola,24,UPS,0.4,5250,2100,735,0.35,0.4,0.14,87.5,2022,4,35,61.19929504
Walmart,1185732,4/14/2022,Northeast,Maryland,Baltimore,Diet Coke,35,DHL,0.4,2250,900,315,0.35,0.4,0.14,25.71428571,2022,4,35,61.19929504
Walmart,1185732,4/14/2022,Northeast,Maryland,Baltimore,Sprite,47,UPS,0.3,2250,675,270,0.4,0.3,0.12,14.36170213,2022,4,40,61.19929504
Walmart,1185732,4/14/2022,Northeast,Maryland,Baltimore,Fanta,26,FedEx,0.35,1500,525,210,0.4,0.35,0.14,20.19230769,2022,4,40,61.19929504
Walmart,1185732,4/14/2022,Northeast,Maryland,Baltimore,Powerade,56,FedEx,0.5,1500,750,225,0.3,0.5,0.15,13.39285714,2022,4,30,61.19929504
Walmart,1185732,4/14/2022,Northeast,Maryland,Baltimore,Dasani Water,23,DHL,0.4,3000,1200,480,0.4,0.4,0.16,52.17391304,2022,4,40,61.19929504
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Coca-Cola,33,DHL,0.4,4500,1800,540,0.3,0.4,0.12,54.54545455,2022,4,30,61.19929504
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Diet Coke,50,UPS,0.4,1500,600,180,0.3,0.4,0.12,12,2022,4,30,61.19929504
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Sprite,47,UPS,0.3,1500,450,113,0.25,0.3,0.075333333,9.574468085,2022,4,25.11111111,61.19929504
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Fanta,19,FedEx,0.35,1250,438,109,0.25,0.3504,0.0872,23.05263158,2022,4,24.88584475,61.19929504
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Powerade,42,USPS,0.5,1250,625,156,0.25,0.5,0.1248,14.88095238,2022,4,24.96,61.19929504
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Dasani Water,20,DHL,0.4,2750,1100,330,0.3,0.4,0.12,55,2022,4,30,61.19929504
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Coca-Cola,34,USPS,0.5,4500,2250,900,0.4,0.5,0.2,66.17647059,2022,4,40,56.09779358
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Diet Coke,20,FedEx,0.5,1500,750,263,0.35,0.5,0.175333333,37.5,2022,4,35.06666667,57.09550476
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Sprite,22,UPS,0.4,1500,600,210,0.35,0.4,0.14,27.27272727,2022,4,35,58.09321594
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Fanta,35,USPS,0.45,750,338,135,0.4,0.450666667,0.18,9.657142857,2022,4,39.9408284,59.09092712
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Powerade,18,USPS,0.6,1000,600,210,0.35,0.6,0.21,33.33333333,2022,4,35,60.08863831
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Dasani Water,54,UPS,0.5,2250,1125,563,0.5,0.5,0.250222222,20.83333333,2022,4,50.04444444,61.08634949
Walmart,1185732,4/16/2022,Southeast,Virginia,Richmond,Coca-Cola,53,DHL,0.35,7250,2538,1269,0.5,0.350068966,0.175034483,47.88679245,2022,4,50,56.13393989
Walmart,1185732,4/16/2022,Southeast,Virginia,Richmond,Diet Coke,50,DHL,0.4,4250,1700,680,0.4,0.4,0.16,34,2022,4,40,56.15127211
Walmart,1185732,4/16/2022,Southeast,Virginia,Richmond,Sprite,43,DHL,0.3,4500,1350,405,0.3,0.3,0.09,31.39534884,2022,4,30,56.16860434
Walmart,1185732,4/16/2022,Southeast,Virginia,Richmond,Fanta,17,UPS,0.35,3750,1313,459,0.35,0.350133333,0.1224,77.23529412,2022,4,34.9581112,56.18593656
Walmart,1185732,4/16/2022,Southeast,Virginia,Richmond,Powerade,54,USPS,0.5,4000,2000,800,0.4,0.5,0.2,37.03703704,2022,4,40,56.20326878
Walmart,1185732,4/16/2022,Southeast,Virginia,Richmond,Dasani Water,19,DHL,0.4,5250,2100,1155,0.55,0.4,0.22,110.5263158,2022,4,55,56.22060101
Walmart,1185732,4/17/2022,Southeast,Kentucky,Louisville,Coca-Cola,27,DHL,0.25,6750,1688,675,0.4,0.250074074,0.1,62.51851852,2022,4,39.98815166,56.84002468
Walmart,1185732,4/17/2022,Southeast,Kentucky,Louisville,Diet Coke,40,UPS,0.25,3750,938,328,0.35,0.250133333,0.087466667,23.45,2022,4,34.96801706,57.71403067
Walmart,1185732,4/17/2022,Southeast,Kentucky,Louisville,Sprite,32,USPS,0.15,3750,563,225,0.4,0.150133333,0.06,17.59375,2022,4,39.96447602,58.58803667
Walmart,1185732,4/17/2022,Southeast,Kentucky,Louisville,Fanta,42,DHL,0.2,3000,600,240,0.4,0.2,0.08,14.28571429,2022,4,40,59.46204267
Walmart,1185732,4/17/2022,Southeast,Kentucky,Louisville,Powerade,27,UPS,0.4,3250,1300,455,0.35,0.4,0.14,48.14814815,2022,4,35,60.33604867
Walmart,1185732,4/17/2022,Southeast,Kentucky,Louisville,Dasani Water,49,USPS,0.3,4750,1425,713,0.5,0.3,0.150105263,29.08163265,2022,4,50.03508772,61.21005467
Walmart,1185732,4/17/2022,Midwest,Indiana,Indianapolis,Coca-Cola,37,UPS,0.3,5500,1650,660,0.4,0.3,0.12,44.59459459,2022,4,40,56.19998278
Walmart,1185732,4/17/2022,Midwest,Indiana,Indianapolis,Diet Coke,40,USPS,0.3,2500,750,300,0.4,0.3,0.12,18.75,2022,4,40,56.43394688
Walmart,1185732,4/17/2022,Midwest,Indiana,Indianapolis,Sprite,56,DHL,0.2,2500,500,200,0.4,0.2,0.08,8.928571429,2022,4,40,56.66791098
Walmart,1185732,4/17/2022,Midwest,Indiana,Indianapolis,Fanta,25,USPS,0.25,1750,438,175,0.4,0.250285714,0.1,17.52,2022,4,39.9543379,56.90187509
Walmart,1185732,4/17/2022,Midwest,Indiana,Indianapolis,Powerade,52,USPS,0.65,2000,1300,520,0.4,0.65,0.26,25,2022,4,40,57.13583919
Walmart,1185732,4/17/2022,Midwest,Indiana,Indianapolis,Dasani Water,44,FedEx,0.5,3250,1625,650,0.4,0.5,0.2,36.93181818,2022,4,40,57.36980329
Walmart,1185732,4/18/2022,Northeast,Maine,Portland,Coca-Cola,49,FedEx,0.4,4500,1800,630,0.35,0.4,0.14,36.73469388,2022,4,35,60.65338898
Walmart,1185732,4/18/2022,Northeast,Maine,Portland,Diet Coke,17,FedEx,0.4,1500,600,210,0.35,0.4,0.14,35.29411765,2022,4,35,60.65338898
Walmart,1185732,4/18/2022,Northeast,Maine,Portland,Sprite,39,UPS,0.3,1500,450,180,0.4,0.3,0.12,11.53846154,2022,4,40,60.65338898
Walmart,1185732,4/18/2022,Northeast,Maine,Portland,Fanta,51,UPS,0.35,750,263,79,0.3,0.350666667,0.105333333,5.156862745,2022,4,30.03802281,60.65338898
Walmart,1185732,4/18/2022,Northeast,Maine,Portland,Powerade,16,FedEx,0.5,750,375,94,0.25,0.5,0.125333333,23.4375,2022,4,25.06666667,60.65338898
Walmart,1185732,4/18/2022,Northeast,Maine,Portland,Dasani Water,25,DHL,0.4,2250,900,360,0.4,0.4,0.16,36,2022,4,40,60.65338898
Walmart,1185732,4/18/2022,Midwest,Michigan,Detroit,Coca-Cola,59,DHL,0.35,5750,2013,805,0.4,0.350086957,0.14,34.11864407,2022,4,39.99006458,60.65338898
Walmart,1185732,4/18/2022,Midwest,Michigan,Detroit,Diet Coke,33,USPS,0.3,2750,825,289,0.35,0.3,0.105090909,25,2022,4,35.03030303,60.65338898
Walmart,1185732,4/18/2022,Midwest,Michigan,Detroit,Sprite,24,FedEx,0.2,2750,550,193,0.35,0.2,0.070181818,22.91666667,2022,4,35.09090909,60.65338898
Walmart,1185732,4/18/2022,Midwest,Michigan,Detroit,Fanta,15,DHL,0.25,2000,500,200,0.4,0.25,0.1,33.33333333,2022,4,40,60.65338898
Walmart,1185732,4/18/2022,Midwest,Michigan,Detroit,Powerade,30,DHL,0.4,2250,900,315,0.35,0.4,0.14,30,2022,4,35,60.65338898
Walmart,1185732,4/18/2022,Midwest,Michigan,Detroit,Dasani Water,23,FedEx,0.3,3500,1050,525,0.5,0.3,0.15,45.65217391,2022,4,50,60.65338898
Walmart,1185732,4/18/2022,Northeast,Vermont,Burlington,Coca-Cola,21,DHL,0.5,5500,2750,1100,0.4,0.5,0.2,130.952381,2022,4,40,60.65338898
Walmart,1185732,4/18/2022,Northeast,Vermont,Burlington,Diet Coke,28,DHL,0.5,2500,1250,500,0.4,0.5,0.2,44.64285714,2022,4,40,60.65338898
Walmart,1185732,4/18/2022,Northeast,Vermont,Burlington,Sprite,37,DHL,0.4,2500,1000,300,0.3,0.4,0.12,27.02702703,2022,4,30,60.65338898
Walmart,1185732,4/18/2022,Northeast,Vermont,Burlington,Fanta,33,DHL,0.45,1750,788,236,0.3,0.450285714,0.134857143,23.87878788,2022,4,29.94923858,60.65338898
Walmart,1185732,4/18/2022,Northeast,Vermont,Burlington,Powerade,39,FedEx,0.6,1750,1050,315,0.3,0.6,0.18,26.92307692,2022,4,30,60.65338898
Walmart,1185732,4/18/2022,Northeast,Vermont,Burlington,Dasani Water,37,USPS,0.5,3250,1625,569,0.35,0.5,0.175076923,43.91891892,2022,4,35.01538462,60.65338898
Walmart,1185732,4/21/2022,Northeast,West Virginia,Charleston,Coca-Cola,23,DHL,0.35,4250,1488,595,0.4,0.350117647,0.14,64.69565217,2022,4,39.98655914,62.31938553
Walmart,1185732,4/21/2022,Northeast,West Virginia,Charleston,Diet Coke,39,FedEx,0.35,1250,438,153,0.35,0.3504,0.1224,11.23076923,2022,4,34.93150685,62.31938553
Walmart,1185732,4/21/2022,Northeast,West Virginia,Charleston,Sprite,45,USPS,0.25,1250,313,109,0.35,0.2504,0.0872,6.955555556,2022,4,34.82428115,62.31938553
Walmart,1185732,4/21/2022,Northeast,West Virginia,Charleston,Fanta,20,DHL,0.3,500,150,53,0.35,0.3,0.106,7.5,2022,4,35.33333333,62.31938553
Walmart,1185732,4/21/2022,Northeast,West Virginia,Charleston,Powerade,40,FedEx,0.45,500,225,68,0.3,0.45,0.136,5.625,2022,4,30.22222222,62.31938553
Walmart,1185732,4/21/2022,Northeast,West Virginia,Charleston,Dasani Water,45,UPS,0.35,2000,700,210,0.3,0.35,0.105,15.55555556,2022,4,30,62.31938553
Walmart,1185732,4/21/2022,Northeast,New Hampshire,Manchester,Coca-Cola,58,USPS,0.55,5250,2888,1011,0.35,0.550095238,0.192571429,49.79310345,2022,4,35.00692521,62.31938553
Walmart,1185732,4/21/2022,Northeast,New Hampshire,Manchester,Diet Coke,40,DHL,0.55,2250,1238,433,0.35,0.550222222,0.192444444,30.95,2022,4,34.97576737,62.31938553
Walmart,1185732,4/21/2022,Northeast,New Hampshire,Manchester,Sprite,26,DHL,0.45,2250,1013,253,0.25,0.450222222,0.112444444,38.96153846,2022,4,24.97532083,62.31938553
Walmart,1185732,4/21/2022,Northeast,New Hampshire,Manchester,Fanta,59,UPS,0.5,1500,750,188,0.25,0.5,0.125333333,12.71186441,2022,4,25.06666667,62.31938553
Walmart,1185732,4/21/2022,Northeast,New Hampshire,Manchester,Powerade,28,USPS,0.6,1500,900,225,0.25,0.6,0.15,32.14285714,2022,4,25,62.31938553
Walmart,1185732,4/21/2022,Northeast,New Hampshire,Manchester,Dasani Water,32,DHL,0.5,3000,1500,450,0.3,0.5,0.15,46.875,2022,4,30,62.31938553
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Coca-Cola,42,USPS,0.45,4750,2138,855,0.4,0.450105263,0.18,50.9047619,2022,4,39.99064546,61.41578293
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Diet Coke,58,UPS,0.45,1750,788,276,0.35,0.450285714,0.157714286,13.5862069,2022,4,35.02538071,61.41578293
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Sprite,30,USPS,0.4,1750,700,280,0.4,0.4,0.16,23.33333333,2022,4,40,61.41578293
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Fanta,55,UPS,0.45,1000,450,180,0.4,0.45,0.18,8.181818182,2022,4,40,61.41578293
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Powerade,32,FedEx,0.5,1250,625,219,0.35,0.5,0.1752,19.53125,2022,4,35.04,61.41578293
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Dasani Water,39,DHL,0.4,2500,1000,400,0.4,0.4,0.16,25.64102564,2022,4,40,61.41578293
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Coca-Cola,25,FedEx,0.45,9450,4253,1701,0.4,0.45005291,0.18,170.12,2022,5,39.99529744,59.71214294
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Diet Coke,38,FedEx,0.45,6500,2925,1024,0.35,0.45,0.157538462,76.97368421,2022,5,35.00854701,59.71214294
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Sprite,29,DHL,0.4,6250,2500,1000,0.4,0.4,0.16,86.20689655,2022,5,40,59.71214294
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Fanta,27,DHL,0.4,5750,2300,920,0.4,0.4,0.16,85.18518519,2022,5,40,59.71214294
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Powerade,24,FedEx,0.5,6000,3000,1050,0.35,0.5,0.175,125,2022,5,35,59.71214294
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Dasani Water,43,FedEx,0.55,7000,3850,1925,0.5,0.55,0.275,89.53488372,2022,5,50,59.71214294
Walmart,1185732,5/3/2022,Northeast,Pennsylvania,Philadelphia,Coca-Cola,40,DHL,0.6,4700,2820,1410,0.5,0.6,0.3,70.5,2022,5,50,59.37329865
Walmart,1185732,5/3/2022,Northeast,Pennsylvania,Philadelphia,Diet Coke,48,DHL,0.6,1750,1050,315,0.3,0.6,0.18,21.875,2022,5,30,59.37329865
Walmart,1185732,5/3/2022,Northeast,Pennsylvania,Philadelphia,Sprite,37,FedEx,0.55,1500,825,289,0.35,0.55,0.192666667,22.2972973,2022,5,35.03030303,59.37329865
Walmart,1185732,5/3/2022,Northeast,Pennsylvania,Philadelphia,Fanta,35,DHL,0.55,1000,550,193,0.35,0.55,0.193,15.71428571,2022,5,35.09090909,59.37329865
Walmart,1185732,5/3/2022,Northeast,Pennsylvania,Philadelphia,Powerade,29,FedEx,0.65,1250,813,244,0.3,0.6504,0.1952,28.03448276,2022,5,30.01230012,59.37329865
Walmart,1185732,5/3/2022,Northeast,Pennsylvania,Philadelphia,Dasani Water,27,USPS,0.7,2500,1750,525,0.3,0.7,0.21,64.81481481,2022,5,30,59.37329865
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Coca-Cola,58,UPS,0.55,5450,2998,1199,0.4,0.550091743,0.22,51.68965517,2022,5,39.99332889,59.37329865
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Diet Coke,18,FedEx,0.5,2500,1250,500,0.4,0.5,0.2,69.44444444,2022,5,40,59.37329865
